2025-06-08 18:53:44 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='c:\\Users\\Dzulfahmi DA\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\hotel_de_paris_Xe.otf', name='Hotel De Paris Xe', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SourceCodePro-Bold.ttf', name='Source Code Pro', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Wolf in the City Light.ttf', name='Wolf in the City Light', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ARIALN.TTF', name='Arial', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 6.613636363636363
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\BillionStars_PersonalUse.ttf', name='Billion Stars Personal Use ', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\defconzeroout.ttf', name='Defcon Zero Outline', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\STXIHEI.TTF', name='STXihei', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOOKOSBI.TTF', name='Bookman Old Style', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\lucon.ttf', name='Lucida Console', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\palab.ttf', name='Palatino Linotype', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\HAHAHAHA!!.ttf', name='HAHAHAHA!!', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SCHLBKB.TTF', name='Century Schoolbook', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\sylfaen.ttf', name='Sylfaen', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\RAVIE.TTF', name='Ravie', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\impact.ttf', name='Impact', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Rene Bieder  Milliard Medium Italic.otf', name='Milliard', style='italic', variant='normal', weight=500, stretch='normal', size='scalable')) = 11.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\PERI____.TTF', name='Perpetua', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candaraz.ttf', name='Candara', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\arialbd.ttf', name='Arial', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 6.698636363636363
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Warung Kopi Light Italic.otf', name='Warung Kopi Light', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\raidercrusaderout.ttf', name='Raider Crusader Outline', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Pokemon Solid.ttf', name='Pokemon Solid', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\OldLondonAlternate.ttf', name='Old London Alternate', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Lato-ThinItalic.ttf', name='Lato', style='italic', variant='normal', weight=250, stretch='normal', size='scalable')) = 11.1925
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msuighur.ttf', name='Microsoft Uighur', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Walkway Oblique Expand.ttf', name='Walkway Oblique Expand ', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\defconzerosemital.ttf', name='Defcon Zero Semi-Italic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\simpo.ttf', name='Simplified Arabic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Goldplay Light.otf', name='Goldplay', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Infinite_Stroke_Bolder_Cond.otf', name='Infinite Stroke', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Goldplay Thin It.otf', name='Goldplay', style='normal', variant='normal', weight=250, stretch='normal', size='scalable')) = 10.1925
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Inter-Bold.ttf', name='Inter', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\TrajanPro-Regular.otf', name='Trajan Pro', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\MGS2MENU.TTF', name='MGS2 Menu', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Poppins-ExtraBoldItalic.ttf', name='Poppins', style='italic', variant='normal', weight=800, stretch='normal', size='scalable')) = 11.43
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbelz.ttf', name='Corbel', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Julietta.otf', name='Julietta', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ELEPHNTI.TTF', name='Elephant', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Ava bold.otf', name='Ava', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Gotham-XLightItalic.otf', name='Gotham XLight', style='italic', variant='normal', weight=500, stretch='normal', size='scalable')) = 11.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\FUTURA MD BT MEDIUM.TTF', name='Futura Md BT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\HelveticaNeueBold.otf', name='Helvetica Neue', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Amethyst.ttf', name='Amethyst', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\PARCHM.TTF', name='Parchment', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\huntress.otf', name='Huntress', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GILI____.TTF', name='Gill Sans MT', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LSANSDI.TTF', name='Lucida Sans', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mmrtextb.ttf', name='Myanmar Text', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ALGER.TTF', name='Algerian', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Soulmaker in the Mountains.ttf', name='Soulmaker in the Mountains', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\AllerDisplay.ttf', name='Aller Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\STARGAZE STENCIL.OTF', name='Stargaze', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Walkway Expand Black.ttf', name='Walkway Expand Black', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\arabtype.ttf', name='Arabic Typesetting', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ITCEDSCR.TTF', name='Edwardian Script ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Goldplay Regular.otf', name='Goldplay', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\LEVIBRUSH.TTF', name='LeviBrush', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Goldplay Black It.otf', name='Goldplay', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Bunya-Black_PERSONAL.ttf', name='Bunya PERSONAL', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Gotham-Black.otf', name='Gotham Black', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Goldplay Bold It.otf', name='Goldplay', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\WINGDNG2.TTF', name='Wingdings 2', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Painter_PERSONAL_USE_ONLY.ttf', name='Painter PERSONAL USE ONLY', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuib.ttf', name='Segoe UI', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\COLONNA.TTF', name='Colonna MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Duplexide.ttf', name='Duplexide', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msgothic.ttc', name='MS Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\The Perfect Christmas.otf', name='The Perfect Christmas', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SuperMario256.ttf', name='Super Mario 256', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\FREESCPT.TTF', name='Freestyle Script', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GILBI___.TTF', name='Gill Sans MT', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\riesling.ttf', name='Riesling', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\LibreBaskerville-Italic.ttf', name='Libre Baskerville', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\built titling bd.ttf', name='Built Titling', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\andlso.ttf', name='Andalus', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Rene Bieder  Milliard ExtraBold.otf', name='Milliard', style='normal', variant='normal', weight=800, stretch='normal', size='scalable')) = 10.43
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\kenyan coffee bd.ttf', name='Kenyan Coffee', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\defconzeropunchital.ttf', name='Defcon Zero Punch Italic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SourceCodePro-Italic.ttf', name='Source Code Pro', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Dream MMA.ttf', name='Dream MMA', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOD_BLAI.TTF', name='Bodoni MT', style='italic', variant='normal', weight=900, stretch='normal', size='scalable')) = 11.525
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\American Captain.ttf', name='American Captain', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\defconzerolaser.ttf', name='Defcon Zero Laser', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\tahoma.ttf', name='Tahoma', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Inter-ExtraLight.ttf', name='Inter', style='normal', variant='normal', weight=250, stretch='normal', size='scalable')) = 10.1925
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\REFSAN.TTF', name='MS Reference Sans Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SCRIPTBL.TTF', name='Script MT Bold', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\MTEXTRA.TTF', name='MT Extra', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Magical Story Shadow.ttf', name='Magical Story Shadow', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\CodePredators-Regular.otf', name='Code Predators', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\RAGE.TTF', name='Rage Italic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Molot.otf', name='Molot', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Death Hector.otf', name='Death Hector', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\CALIST.TTF', name='Calisto MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GARA.TTF', name='Garamond', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SHOWG.TTF', name='Showcard Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LBRITEDI.TTF', name='Lucida Bright', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\gadugi.ttf', name='Gadugi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SCHLBKBI.TTF', name='Century Schoolbook', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Comfortaa-Regular.ttf', name='Comfortaa', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:45 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BRADHITC.TTF', name='Bradley Hand ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
